4,7164169.1575697055
5,5908352.493040885
6,4880574.581743057
7,4198513.981183026
8,3606425.6400368502
9,3266763.8834479535
10,2913129.1391213867
11,2688786.1867476506
12,2512195.3310199096
13,2254192.3902851385
14,2092402.4456653416
15,1986549.5315201553
16,1863496.2645526032
17,1729257.2004455186
18,1642661.5329084084
19,1544117.861767955
20,1454966.173249329
