4,6852940.67288327
5,5735847.663576784
6,4720439.894443779
7,3953848.0400172556
8,3462404.8490583673
9,3103249.5800397843
10,2901282.333362216
11,2537586.1941949762
12,2307521.91716393
13,2135239.683867548
14,2012315.3179401855
15,1871437.714408537
16,1734876.0762393177
17,1655817.1847457192
18,1573529.1416772085
19,1481550.574803513
20,1404997.9733084799
