4,7324723.653375289
5,5959501.849498962
6,5255083.596505718
7,4214089.289649081
8,3715246.227520138
9,3362970.5255078347
10,2997377.370552632
11,2638199.6655043373
12,2431783.585487017
13,2301353.5411792463
14,2113500.8561974163
15,1963601.3147532968
16,1860107.5699131254
17,1723378.3837591107
18,1637342.4558361361
19,1576990.699536071
20,1504156.2041174266
